80416363	411132	2017/1/14 2:15	2	9
80414460	4957114	2017/1/14 1:35	1	8
80408878	111539	2017/1/14 0:24	0	4
80407438	4758880	2017/1/14 0:12	3	1
80407262	5222794	2017/1/14 0:10	0	2
80373953	8338690	2017/1/13 19:13	0	9
80350225	11392974	2017/1/13 14:12	0	12
80341312	2616145	2017/1/13 12:22	0	6
80329278	2795716	2017/1/13 9:37	0	10
80327812	3336314	2017/1/13 9:15	0	9
80320119	504054	2017/1/13 6:46	0	6
80309230	10370689	2017/1/13 0:53	0	6
80304950	3081560	2017/1/13 0:08	2	8
80302505	8317080	2017/1/12 23:46	3	11
80300752	658809	2017/1/12 23:32	2	34
80274410	812182	2017/1/12 19:46	0	12
80271790	7121330	2017/1/12 19:17	2	9
80263586	13092864	2017/1/12 17:41	0	6
80258856	10620231	2017/1/12 16:41	0	7
80242963	226155	2017/1/12 13:05	5	34
80238036	335	2017/1/12 12:00	0	13
80237882	2510695	2017/1/12 11:58	11	51
80227720	9415510	2017/1/12 9:39	0	5
80222555	2073475	2017/1/12 8:18	0	7
80213783	4063829	2017/1/12 2:59	0	17
80199784	3434168	2017/1/11 23:33	0	10
80185381	5706036	2017/1/11 21:37	0	6
80150416	12046927	2017/1/11 14:56	0	8
80144318	7210030	2017/1/11 13:35	0	10
80126908	435984	2017/1/11 9:38	3	39
80120386	8104220	2017/1/11 7:49	0	5
80119820	970565	2017/1/11 7:39	0	10
80103477	2726612	2017/1/11 0:12	1	14
80102865	3434168	2017/1/11 0:07	1	3
80101485	5699608	2017/1/10 23:55	1	9
80075125	7660782	2017/1/10 20:18	1	23
80073926	10949838	2017/1/10 20:07	0	8
80069665	8104220	2017/1/10 19:22	0	7
80059411	238030	2017/1/10 17:20	1	9
80057566	8552551	2017/1/10 16:57	1	17
80046445	4016179	2017/1/10 14:28	5	18
80039521	14032810	2017/1/10 12:57	15	42
80036000	193775	2017/1/10 12:13	0	5
80018150	944017	2017/1/10 7:49	2	13
80011339	7607094	2017/1/10 3:21	0	10
80003182	4971120	2017/1/10 0:34	4	11
79999934	6549689	2017/1/10 0:03	0	7
79994883	5568878	2017/1/9 23:20	2	17
79984019	7141137	2017/1/9 22:00	0	6
79979353	6499050	2017/1/9 21:22	0	9
79960177	14287957	2017/1/9 18:09	8	18
79955209	9438989	2017/1/9 17:05	1	15
79945459	13470741	2017/1/9 14:56	2	25
79942329	2512258	2017/1/9 14:12	0	9
79939539	7572247	2017/1/9 13:37	12	24
79927625	4228870	2017/1/9 11:04	0	10
79920140	668133	2017/1/9 9:21	0	9
79920094	8122049	2017/1/9 9:20	0	5
79916862	6642230	2017/1/9 8:29	0	8
79914418	14067516	2017/1/9 7:48	0	8
79913892	5182323	2017/1/9 7:37	1	16
79912034	5453427	2017/1/9 6:52	0	11
79904806	7197860	2017/1/9 2:14	3	8
79897592	5717990	2017/1/9 0:30	2	8
79890775	10885379	2017/1/8 23:33	0	9
79889238	8296161	2017/1/8 23:22	0	3
79885368	8331812	2017/1/8 22:54	10	17
79880122	2924306	2017/1/8 22:18	0	7
79876729	798415	2017/1/8 21:53	2	13
79871444	712167	2017/1/8 21:12	0	21
79854757	7018821	2017/1/8 18:38	9	20
79853014	6626459	2017/1/8 18:19	6	8
79850871	10689013	2017/1/8 17:57	0	13
79850286	1037641	2017/1/8 17:50	1	19
79836978	5156471	2017/1/8 15:22	14	10
79820694	4016497	2017/1/8 12:21	0	10
79816929	5453427	2017/1/8 11:38	2	19
79813710	13863678	2017/1/8 11:00	0	22
79801222	4075086	2017/1/8 8:29	0	6
79799766	954854	2017/1/8 8:07	2	8
79789790	6519914	2017/1/8 2:29	0	5
79785969	3956053	2017/1/8 1:25	6	7
79783876	2660451	2017/1/8 0:58	4	14
79781765	2091208	2017/1/8 0:37	0	7
79766751	7184811	2017/1/7 22:42	0	5
79763884	14301967	2017/1/7 22:22	2	8
79762124	2362805	2017/1/7 22:09	0	10
79754671	2265744	2017/1/7 21:11	2	7
79745987	4571498	2017/1/7 20:00	0	12
79741662	12334671	2017/1/7 19:20	0	5
79740671	14251301	2017/1/7 19:10	6	19
79729620	960876	2017/1/7 17:17	6	185
79725617	7374033	2017/1/7 16:34	7	10
79725484	4273654	2017/1/7 16:33	1	15
79716855	8345894	2017/1/7 14:53	3	63
79709761	193775	2017/1/7 13:33	0	7
79700462	7852184	2017/1/7 11:48	3	17
79696639	2247561	2017/1/7 11:02	31	15
79696435	14326872	2017/1/7 10:59	1	9
79670258	12144651	2017/1/7 1:23	9	8
79669771	6686905	2017/1/7 1:16	0	8
79666037	2903965	2017/1/7 0:32	2	17
79664717	5386042	2017/1/7 0:19	5	13
79652357	3434168	2017/1/6 22:43	0	5
79642668	5016734	2017/1/6 21:26	0	3
79636308	7024847	2017/1/6 20:28	2	9
79623244	11140663	2017/1/6 18:11	2	25
79593766	2919394	2017/1/6 12:03	0	4
79593220	6402335	2017/1/6 11:56	7	20
79589209	577758	2017/1/6 11:03	1	11
79587656	155376	2017/1/6 10:42	0	4
79578922	12467410	2017/1/6 8:33	3	11
79547346	5453427	2017/1/5 22:43	1	23
79542332	1019884	2017/1/5 22:05	4	9
79542048	5776422	2017/1/5 22:03	4	11
79534028	14077981	2017/1/5 20:54	0	3
79533949	8300462	2017/1/5 20:53	4	7
79525267	280177	2017/1/5 19:33	0	4
79520878	12280591	2017/1/5 18:45	4	31
79500095	5432342	2017/1/5 14:31	2	19
79493619	5499984	2017/1/5 13:11	2	29
79489067	13608842	2017/1/5 12:19	0	4
79459964	5853501	2017/1/5 2:11	0	14
79456491	712167	2017/1/5 1:06	0	28
79452728	825738	2017/1/5 0:25	17	32
79449678	20173	2017/1/4 23:57	3	22
79440281	12501770	2017/1/4 22:48	1	17
79439648	578053	2017/1/4 22:43	0	15
79432523	543649	2017/1/4 21:49	1	8
79408672	46523	2017/1/4 17:54	0	20
79406743	2654419	2017/1/4 17:30	0	16
79404191	8443705	2017/1/4 16:58	0	5
79381429	4865158	2017/1/4 12:13	0	17
79379871	863363	2017/1/4 11:53	3	5
79378355	152063	2017/1/4 11:33	0	23
79366921	2952284	2017/1/4 8:50	8	14
79362435	2986454	2017/1/4 7:30	0	3
79361090	504054	2017/1/4 6:54	0	18
79345944	14158612	2017/1/4 0:12	2	8
79344847	11457724	2017/1/4 0:01	0	7
79318500	14192952	2017/1/3 20:33	0	14
79312364	5016339	2017/1/3 19:34	2	9
79297277	8307430	2017/1/3 16:41	0	14
79262056	8127403	2017/1/3 9:07	0	11
79254837	107474	2017/1/3 6:39	7	6
79252154	3912550	2017/1/3 4:32	14	61
79234136	12522845	2017/1/2 23:32	0	15
79223345	8252619	2017/1/2 22:17	1	14
79218904	326580	2017/1/2 21:46	0	19
79218205	6216377	2017/1/2 21:41	6	5
79202308	9374208	2017/1/2 19:23	0	10
79187100	6085510	2017/1/2 16:46	3	9
79170107	6459840	2017/1/2 13:40	0	5
79141012	2483367	2017/1/2 7:58	0	8
79123071	9271396	2017/1/2 0:30	0	6
79118849	8539678	2017/1/1 23:56	0	7
79108794	14205521	2017/1/1 22:46	0	13
79104852	870117	2017/1/1 22:20	0	1
79101261	3899114	2017/1/1 21:54	5	12
79096257	8272161	2017/1/1 21:17	0	7
79082876	7702092	2017/1/1 19:29	0	10
79071042	10987893	2017/1/1 17:38	3	14
79069742	7210030	2017/1/1 17:25	0	14
79065136	7201550	2017/1/1 16:40	7	16
79047264	3259626	2017/1/1 13:43	0	8
79045271	8460594	2017/1/1 13:21	0	7
79044498	193775	2017/1/1 13:13	0	4
79024430	4959317	2017/1/1 10:09	2	3
79005255	7014829	2017/1/1 6:09	4	14
78981250	3988017	2017/1/1 0:32	0	1
78962928	7000637	2016/12/31 23:18	2	23
78956401	2308773	2016/12/31 22:43	2	9
78940464	25946	2016/12/31 21:10	0	10
78934386	13499599	2016/12/31 20:31	0	2
78934201	12493967	2016/12/31 20:30	0	5
78933321	3988017	2016/12/31 20:24	0	10
78915588	2290893	2016/12/31 18:10	0	11
78900457	11743901	2016/12/31 15:52	0	3
78896055	3988017	2016/12/31 15:06	0	7
78890454	3988017	2016/12/31 14:09	3	10
78887356	4236098	2016/12/31 13:36	0	4
78881911	5071565	2016/12/31 12:38	0	13
78876960	6215390	2016/12/31 11:48	1	23
78864733	6606963	2016/12/31 9:43	8	11
78863822	4212999	2016/12/31 9:32	8	16
78862633	6936424	2016/12/31 9:19	7	2
78851069	7879539	2016/12/31 5:53	2	22
78847069	11301417	2016/12/31 2:51	0	5
78846171	5853501	2016/12/31 2:29	0	10
78839692	2557394	2016/12/31 0:46	1	12
78839020	4163789	2016/12/31 0:39	0	3
78829866	8217138	2016/12/30 23:23	2	7
78823610	12678610	2016/12/30 22:36	0	10
78823241	9486946	2016/12/30 22:34	2	5
78822862	14192869	2016/12/30 22:31	0	10
78793393	9882897	2016/12/30 17:55	0	12
78784861	5669936	2016/12/30 16:12	0	7
78729056	6591737	2016/12/29 23:53	0	2
78728002	2318737	2016/12/29 23:44	0	6
78719734	6534942	2016/12/29 22:38	2	8
78688453	9664271	2016/12/29 17:20	0	13
78678897	2646034	2016/12/29 15:05	0	9
78676278	9173882	2016/12/29 14:28	0	4
78633841	6303087	2016/12/29 0:27	5	13
78632738	14102903	2016/12/29 0:15	1	5
78605095	8093498	2016/12/28 20:26	0	5
78604276	5530194	2016/12/28 20:19	3	9
78604173	7827171	2016/12/28 20:18	0	6
78587262	5518378	2016/12/28 17:00	1	5
78574788	13912063	2016/12/28 14:09	0	7
78566797	5453427	2016/12/28 12:31	3	8
78560371	12470683	2016/12/28 11:11	0	16
78560209	11003238	2016/12/28 11:09	1	12
78552459	5530194	2016/12/28 9:18	8	25
78531398	716550	2016/12/28 1:20	3	9
78526179	11027063	2016/12/28 0:12	6	7
78522692	4202215	2016/12/27 23:39	1	7
78513883	5518378	2016/12/27 22:30	1	19
78503178	5270160	2016/12/27 20:56	1	8
78494036	7069387	2016/12/27 19:19	0	17
78486921	14142951	2016/12/27 17:50	0	4
78477348	4070977	2016/12/27 15:39	15	18
78468866	4318482	2016/12/27 13:40	0	5
78458531	10683210	2016/12/27 11:21	0	11
78443000	6879806	2016/12/27 7:41	1	11
78440338	8399786	2016/12/27 7:01	0	2
78432893	4434266	2016/12/27 3:56	0	5
78415873	8368564	2016/12/26 23:19	0	4
78411972	13417627	2016/12/26 22:51	0	9
78410879	13024779	2016/12/26 22:43	0	2
78396752	4634077	2016/12/26 20:45	1	23
78378091	8305589	2016/12/26 17:11	0	11
78375883	216707	2016/12/26 16:44	0	10
78363941	11113893	2016/12/26 14:04	0	9
78362666	2300088	2016/12/26 13:46	0	16
78362083	7365447	2016/12/26 13:38	1	13
78360535	8305589	2016/12/26 13:18	0	4
78360026	8305589	2016/12/26 13:12	0	6
78359362	3293863	2016/12/26 13:04	0	17
78344191	8086688	2016/12/26 9:36	0	9
78321914	3374956	2016/12/26 3:19	4	15
78302977	886943	2016/12/25 23:12	0	9
78277648	7812901	2016/12/25 20:02	2	11
78246252	14109838	2016/12/25 14:39	1	10
78244354	6157490	2016/12/25 14:18	5	10
78225445	7016864	2016/12/25 10:53	0	7
78202458	8394112	2016/12/25 6:22	1	13
78199944	13842615	2016/12/25 5:28	1	6
78191558	7762259	2016/12/25 1:53	4	18
78189813	8043753	2016/12/25 1:28	0	4
78189166	5047492	2016/12/25 1:21	0	8
78188015	5047492	2016/12/25 1:09	5	5
78187109	5047492	2016/12/25 0:59	1	6
78183324	10397002	2016/12/25 0:28	4	6
78155518	8432173	2016/12/24 21:29	14	51
78149582	9017667	2016/12/24 20:46	0	8
78134845	6457864	2016/12/24 18:53	4	16
78122359	4273654	2016/12/24 17:01	0	12
78120719	4314113	2016/12/24 16:44	2	9
78110870	313337	2016/12/24 14:57	0	11
78109546	547393	2016/12/24 14:42	2	23
78109449	547393	2016/12/24 14:41	2	15
78094787	3074515	2016/12/24 11:59	0	10
78094321	3111897	2016/12/24 11:53	0	13
78068004	6642230	2016/12/24 6:41	0	7
78033537	13280735	2016/12/23 22:04	0	9
78015447	13947856	2016/12/23 19:06	2	11
78011508	5518378	2016/12/23 18:19	9	5
77999251	8508615	2016/12/23 15:40	2	15
77986576	636025	2016/12/23 12:46	0	10
77984444	11421324	2016/12/23 12:17	1	7
77979042	2982262	2016/12/23 10:58	3	19
77978569	10409660	2016/12/23 10:51	0	14
77975054	12910482	2016/12/23 9:58	0	15
77972898	2307344	2016/12/23 9:24	3	8
77964932	2720956	2016/12/23 7:42	5	13
77953922	5853501	2016/12/23 2:47	0	10
77953724	3995476	2016/12/23 2:40	0	5
77947237	8122649	2016/12/23 0:30	5	13
77944712	8065696	2016/12/23 0:04	0	7
77944110	6969617	2016/12/22 23:59	0	13
77910580	3800212	2016/12/22 18:49	2	26
77899568	9354723	2016/12/22 16:22	1	16
77896011	412980	2016/12/22 15:30	2	21
77883457	5917197	2016/12/22 12:39	0	13
77882963	2184006	2016/12/22 12:32	0	8
77881381	3999061	2016/12/22 12:09	8	6
77877248	6856467	2016/12/22 11:09	0	18
77871852	8415408	2016/12/22 9:49	0	24
77870610	14042170	2016/12/22 9:31	0	12
77848220	3300319	2016/12/22 1:22	0	5
77847383	7509021	2016/12/22 1:07	4	17
77843788	2306770	2016/12/22 0:22	5	14
77838313	7300986	2016/12/21 23:34	0	23
77822834	3323802	2016/12/21 21:34	6	23
77819668	2164295	2016/12/21 21:06	0	10
77812570	11644905	2016/12/21 19:59	2	20
77812515	3182945	2016/12/21 19:58	0	5
77807614	7728209	2016/12/21 19:09	1	11
77797106	4373665	2016/12/21 17:08	3	25
77787343	6227142	2016/12/21 15:05	1	5
77784930	2827567	2016/12/21 14:34	0	9
77780000	9602301	2016/12/21 13:34	1	18
77778332	5270160	2016/12/21 13:14	1	12
77770115	8278046	2016/12/21 11:39	0	8
77765457	4887123	2016/12/21 10:42	0	19
77736133	4314113	2016/12/21 1:17	0	3
77735380	10098637	2016/12/21 1:06	7	9
77731039	383504	2016/12/21 0:15	0	11
77723051	384136	2016/12/20 23:11	0	15
77722338	4106280	2016/12/20 23:06	6	35
77721903	4839489	2016/12/20 23:03	0	8
77721754	125943	2016/12/20 23:02	2	12
77713895	2073475	2016/12/20 22:03	0	9
77712054	2284697	2016/12/20 21:48	3	20
77696314	7502917	2016/12/20 19:18	4	15
77683581	8067818	2016/12/20 16:47	1	5
77667513	14025910	2016/12/20 13:13	0	6
77661160	6493490	2016/12/20 11:57	0	10
77658052	5015397	2016/12/20 11:15	2	11
77657795	2726537	2016/12/20 11:12	12	674
77655628	7388640	2016/12/20 10:42	0	7
77648960	6528529	2016/12/20 9:08	0	13
77638788	5453427	2016/12/20 6:53	1	14
77635865	6932365	2016/12/20 5:54	13	17
77633393	218581	2016/12/20 4:53	18	443
77627458	9876113	2016/12/20 1:35	5	9
77625735	6359125	2016/12/20 1:06	2	12
77620058	5270160	2016/12/20 0:02	0	11
77601532	164454	2016/12/19 21:40	3	21
77585434	4266613	2016/12/19 19:08	0	13
77582743	248734	2016/12/19 18:37	7	17
77576818	3918198	2016/12/19 17:27	0	19
77575891	8169003	2016/12/19 17:16	3	25
77570092	7570553	2016/12/19 16:01	1	11
77548207	2977233	2016/12/19 11:15	0	16
77543323	4865158	2016/12/19 10:07	8	52
77539786	5518378	2016/12/19 9:14	3	4
77537249	13958809	2016/12/19 8:43	4	13
77518853	2746446	2016/12/19 2:25	0	16
77516277	8072824	2016/12/19 1:23	14	8
77504881	7728209	2016/12/18 23:28	6	7
77491179	967232	2016/12/18 21:49	1	5
77480258	7201550	2016/12/18 20:15	0	11
77468360	960876	2016/12/18 18:13	10	136
77441107	4055844	2016/12/18 13:12	0	15
77427967	5273140	2016/12/18 10:45	10	34
77417255	6599459	2016/12/18 8:38	0	4
77385888	1032906	2016/12/17 23:44	0	6
77369343	291367	2016/12/17 21:36	0	11
77368511	6499822	2016/12/17 21:29	1	15
77363730	2134172	2016/12/17 20:49	0	16
77363684	13466930	2016/12/17 20:48	1	10
77353178	4015653	2016/12/17 19:08	20	31
77344012	7121330	2016/12/17 17:30	0	14
77336632	9630284	2016/12/17 15:59	0	7
77334581	6712607	2016/12/17 15:35	2	8
77324733	2805052	2016/12/17 13:37	1	13
77319988	7542941	2016/12/17 12:42	1	15
77317568	7606900	2016/12/17 12:13	4	15
77312902	3070191	2016/12/17 11:15	0	14
77311195	304596	2016/12/17 10:54	2	14
77307715	13799046	2016/12/17 10:11	0	24
77284814	9013600	2016/12/17 3:26	0	8
77261900	7005718	2016/12/16 22:24	0	8
77229686	8505960	2016/12/16 16:54	0	8
77223880	619753	2016/12/16 15:35	18	75
77216621	6869710	2016/12/16 13:53	4	8
77215355	11438328	2016/12/16 13:35	0	5
77212737	11690860	2016/12/16 13:01	0	14
77203497	9721257	2016/12/16 10:56	0	12
77192481	8990596	2016/12/16 8:05	0	8
77179204	3117811	2016/12/16 3:08	13	26
77179050	5853501	2016/12/16 3:01	0	11
77174145	13619369	2016/12/16 0:54	11	20
77167133	5899355	2016/12/15 23:43	8	7
77157328	5669986	2016/12/15 22:32	3	137
77146815	541721	2016/12/15 21:09	10	10
77141239	11120708	2016/12/15 20:18	0	20
77138035	11039073	2016/12/15 19:45	0	6
77130683	33313	2016/12/15 18:23	12	10
77127610	12490720	2016/12/15 17:45	0	13
77125543	8386222	2016/12/15 17:20	0	6
77115619	162784	2016/12/15 15:11	1	8
77109617	5690594	2016/12/15 13:55	7	15
77098787	10932937	2016/12/15 11:45	0	7
77038242	5785607	2016/12/14 21:56	0	10
76981554	4648229	2016/12/14 13:13	11	11
76955237	335	2016/12/14 9:28	0	25
76911690	2725215	2016/12/13 23:41	0	4
76911605	6592046	2016/12/13 23:40	2	12
76904348	547393	2016/12/13 22:46	3	18
76903602	547393	2016/12/13 22:40	4	16
76903178	547393	2016/12/13 22:37	2	14
76901456	13472898	2016/12/13 22:24	14	7
76849573	5300438	2016/12/13 12:30	8	22
76829883	883381	2016/12/13 8:10	1	8
76828727	445050	2016/12/13 7:55	0	3
76803311	5611493	2016/12/12 23:40	0	5
76703698	2914253	2016/12/12 0:55	0	15
76701096	4208625	2016/12/12 0:22	0	6
76622677	3900667	2016/12/11 11:29	0	19
76607429	5082687	2016/12/11 8:37	0	6
76591106	12254874	2016/12/11 3:48	0	6
76582041	137284	2016/12/11 0:32	0	8
76575559	3197675	2016/12/10 23:36	5	56
76550672	4172832	2016/12/10 20:13	1	10
76540568	22365	2016/12/10 18:30	0	6
76539312	22365	2016/12/10 18:16	0	3
76524240	2212367	2016/12/10 15:23	3	18
76503406	5679999	2016/12/10 11:04	0	4
76499422	4518127	2016/12/10 10:14	8	18
76499311	685315	2016/12/10 10:13	0	13
76482036	2105395	2016/12/10 6:15	4	163
76466984	105158	2016/12/10 0:15	1	9
76455119	11920683	2016/12/9 22:34	0	18
76425498	5433882	2016/12/9 17:31	1	2
76422220	2369849	2016/12/9 16:49	0	7
76419022	4055752	2016/12/9 16:07	0	5
76415057	783538	2016/12/9 15:07	0	10
76407342	7277433	2016/12/9 13:19	4	6
76347597	2725215	2016/12/8 22:06	3	9
76330202	2383379	2016/12/8 19:23	1	8
76303806	4176581	2016/12/8 13:51	11	702
76297651	542388	2016/12/8 12:35	3	18
76292439	6625542	2016/12/8 11:25	1	12
76287175	7440168	2016/12/8 10:13	0	8
76262912	4573838	2016/12/8 2:19	0	11
76259788	5853501	2016/12/8 1:06	0	16
76253128	4464215	2016/12/7 23:50	14	34
76233853	11644905	2016/12/7 21:17	4	19
76185575	3926825	2016/12/7 11:25	19	20
76176322	5017871	2016/12/7 9:06	0	13
76170178	5649713	2016/12/7 7:44	1	13
76150977	10468711	2016/12/7 0:18	2	10
76113299	371453	2016/12/6 18:24	1	15
76102239	13682725	2016/12/6 16:00	2	3
76079291	13472429	2016/12/6 10:46	0	8
76077523	754440	2016/12/6 10:20	4	16
76073479	7516946	2016/12/6 9:21	0	20
76069680	4743610	2016/12/6 8:35	2	17
76033579	5235788	2016/12/5 22:39	2	6
76031149	2112996	2016/12/5 22:21	2	5
76001374	5039207	2016/12/5 17:29	1	6
75996631	8343840	2016/12/5 16:30	2	10
75987079	3173809	2016/12/5 14:20	0	22
75967154	9667972	2016/12/5 9:54	1	10
75940640	5461550	2016/12/5 1:40	0	12
75931013	8035158	2016/12/4 23:46	6	17
75923780	4104032	2016/12/4 22:56	7	22
75892383	8671536	2016/12/4 18:35	2	7
75890970	13709192	2016/12/4 18:20	1	4
75855687	908881	2016/12/4 12:00	0	1
75820107	8665349	2016/12/4 4:18	0	4
75820105	8665349	2016/12/4 4:18	0	2
75811053	7554998	2016/12/4 0:50	0	12
75797611	7782006	2016/12/3 22:58	1	9
75796388	6607539	2016/12/3 22:48	3	7
75770700	8137343	2016/12/3 19:14	1	14
75757740	3236692	2016/12/3 16:53	0	19
75714430	10360799	2016/12/3 8:13	6	23
75708681	8393339	2016/12/3 6:56	0	15
75686434	111539	2016/12/2 23:36	23	5
75649330	6402335	2016/12/2 18:09	1	14
75628307	719659	2016/12/2 13:46	1	11
75627875	6911394	2016/12/2 13:40	0	3
75610501	5853501	2016/12/2 9:56	0	19
75561082	111539	2016/12/1 21:41	2	10
75544240	9721257	2016/12/1 19:00	2	28
75540057	4043598	2016/12/1 18:15	0	11
75511179	4955572	2016/12/1 12:18	1	25
75467757	12436623	2016/12/1 0:01	0	10
75435580	9721257	2016/11/30 19:31	0	13
75431976	22365	2016/11/30 18:51	3	11
75431682	22365	2016/11/30 18:47	0	6
75293107	5232538	2016/11/29 12:13	4	11
75283565	4055844	2016/11/29 10:00	0	4
75257789	5853501	2016/11/29 1:14	0	13
75252832	3161677	2016/11/29 0:11	3	566
75240251	12288381	2016/11/28 22:34	0	5
75237602	7164490	2016/11/28 22:15	0	7
75229208	5796859	2016/11/28 21:08	8	15
75107416	468705	2016/11/27 19:34	0	3
75089422	783538	2016/11/27 16:25	0	2
75068586	6154341	2016/11/27 12:30	0	6
75068349	6154341	2016/11/27 12:27	0	4
75036094	1019884	2016/11/27 5:40	5	10
75021982	7554709	2016/11/27 0:26	0	9
75015185	2914253	2016/11/26 23:30	3	35
75009050	10232872	2016/11/26 22:46	3	17
74998551	2678109	2016/11/26 21:26	3	29
74955829	3457507	2016/11/26 14:03	0	4
74943959	2924270	2016/11/26 11:43	1	17
74936404	13466930	2016/11/26 10:13	0	10
74929081	4833985	2016/11/26 8:35	0	8
74926495	13382350	2016/11/26 8:04	0	10
74908675	13609312	2016/11/26 1:18	1	3
74900320	12207474	2016/11/25 23:45	1	6
74899773	278021	2016/11/25 23:40	0	9
74892728	7623649	2016/11/25 22:46	0	4
74853773	4844117	2016/11/25 16:13	1	11
74837822	8082272	2016/11/25 12:40	0	9
74837246	8803629	2016/11/25 12:32	5	9
74796690	3412972	2016/11/25 0:15	0	16
74764445	9832873	2016/11/24 20:04	0	14
74763256	8247870	2016/11/24 19:52	1	5
74739957	8076909	2016/11/24 15:21	4	22
74739588	13260346	2016/11/24 15:15	0	6
74734216	4022123	2016/11/24 14:03	22	713
74725639	2616145	2016/11/24 12:25	0	3
74723651	9815501	2016/11/24 12:00	0	11
74717280	376059	2016/11/24 10:40	2	5
74711588	2989540	2016/11/24 9:27	1	14
74708527	8803806	2016/11/24 8:46	0	19
74697696	2165210	2016/11/24 6:15	0	13
74687697	569239	2016/11/24 1:14	1	8
74656868	2154304	2016/11/23 20:51	0	7
74650588	4176080	2016/11/23 19:52	2	31
74615383	12811443	2016/11/23 12:49	5	13
74558139	6893165	2016/11/22 22:53	0	12
74548875	8360138	2016/11/22 21:45	54	255
74543140	9664271	2016/11/22 20:58	0	9
74484514	8856148	2016/11/22 11:03	0	7
74450127	2702894	2016/11/22 1:44	0	2
74445279	7410556	2016/11/22 0:34	0	4
74444598	7410556	2016/11/22 0:27	0	6
74431030	22365	2016/11/21 22:57	1	12
74410449	13032347	2016/11/21 20:28	0	4
74381733	8066266	2016/11/21 15:17	0	8
74376354	11405366	2016/11/21 14:09	5	13
74364186	4313758	2016/11/21 11:50	0	9
74354461	11342525	2016/11/21 9:49	0	22
74325849	4328479	2016/11/21 1:20	4	20
74324551	111539	2016/11/21 1:01	1	9
74309965	10928942	2016/11/20 23:01	0	8
74287515	859079	2016/11/20 20:18	11	8
74264197	4537450	2016/11/20 16:40	10	75
74246212	3403170	2016/11/20 13:29	1	6
74234315	7316749	2016/11/20 11:21	0	16
74216328	6462504	2016/11/20 8:10	16	14
74196212	3403170	2016/11/20 1:21	0	5
74159173	7210030	2016/11/19 20:24	2	6
74159157	4601896	2016/11/19 20:24	0	11
74151493	12210303	2016/11/19 19:18	0	5
74128161	8180678	2016/11/19 15:12	0	5
74098045	2371974	2016/11/19 9:24	8	12
74090670	3342503	2016/11/19 8:02	0	17
74073672	354473	2016/11/19 1:47	11	211
74040949	13487331	2016/11/18 21:03	0	4
74033264	2355163	2016/11/18 19:51	0	8
74016703	6642230	2016/11/18 16:54	4	4
74003367	6402335	2016/11/18 14:07	1	13
73947898	136992	2016/11/17 23:45	0	4
73921544	5461550	2016/11/17 20:25	0	15
73918470	4648229	2016/11/17 19:57	17	12
73908173	7623649	2016/11/17 18:09	0	2
73885800	161665	2016/11/17 13:31	5	9
73879591	8185943	2016/11/17 12:20	7	14
73846958	4740008	2016/11/17 3:47	0	5
73840806	7059247	2016/11/17 0:54	0	3
73776365	12046927	2016/11/16 14:42	0	17
73766131	2171598	2016/11/16 12:35	0	9
73732707	797970	2016/11/16 4:36	0	11
73699720	564979	2016/11/15 21:43	1	6
73678682	7220184	2016/11/15 18:36	4	5
73669665	4124084	2016/11/15 16:53	1	52
73658905	5853501	2016/11/15 14:40	0	18
73650670	6815686	2016/11/15 13:00	0	8
73638159	12210303	2016/11/15 10:27	1	14
73632390	4284433	2016/11/15 9:15	1	8
73623162	13441786	2016/11/15 7:39	1	19
73583172	949318	2016/11/14 22:23	3	34
73558581	10987545	2016/11/14 19:14	2	9
73542585	3111249	2016/11/14 16:18	0	5
73537358	870117	2016/11/14 15:15	0	7
73520528	7979577	2016/11/14 12:02	14	8
73478425	5518378	2016/11/14 0:44	2	13
73453113	5765900	2016/11/13 21:42	0	5
73434324	4592141	2016/11/13 19:13	0	20
73402749	2230577	2016/11/13 13:55	0	11
73398029	5600123	2016/11/13 13:06	1	12
73328565	2367544	2016/11/12 22:39	3	8
73252349	4363583	2016/11/12 10:31	0	7
73238217	7433334	2016/11/12 7:57	0	12
73201114	13268337	2016/11/11 22:46	0	4
73199898	7210030	2016/11/11 22:37	0	6
73156906	6847981	2016/11/11 16:28	0	10
73144463	3988017	2016/11/11 14:06	0	5
73126421	4351785	2016/11/11 10:57	0	3
73081013	5141732	2016/11/10 23:56	0	7
73019002	787474	2016/11/10 14:44	1	7
73010921	7782006	2016/11/10 13:09	0	8
72992213	563106	2016/11/10 9:27	4	9
72979454	4266613	2016/11/10 7:03	1	9
72947795	8222016	2016/11/9 22:37	3	12
72925902	128551	2016/11/9 19:46	0	13
72912377	2919409	2016/11/9 17:28	4	70
72906562	4313758	2016/11/9 16:20	0	5
72905058	12113722	2016/11/9 16:03	1	11
72872608	22365	2016/11/9 9:34	5	8
72848142	850415	2016/11/9 2:41	0	3
72843595	4826607	2016/11/9 0:58	1	11
72837157	102049	2016/11/8 23:55	4	7
72835852	7191272	2016/11/8 23:45	3	13
72833263	22365	2016/11/8 23:26	2	6
72826529	184902	2016/11/8 22:42	4	17
72819929	901018	2016/11/8 21:57	0	8
72791194	7223947	2016/11/8 17:49	2	10
72718413	13304034	2016/11/8 0:55	4	3
72716847	2768177	2016/11/8 0:38	3	9
72715877	185118	2016/11/8 0:28	8	9
72712042	6586815	2016/11/7 23:56	0	3
72701877	166984	2016/11/7 22:50	0	6
